stop_id,stop_name,stop_lat,stop_lon,wheelchair_boarding,stop_url,location_type,parent_station
30313,YENİDEVİR SOKAK 1,40.77168386,29.38711906,0,,0,
30314,YENİDEVİR SOKAK 2,40.77179375,29.38701087,0,,0,
30315,EMRAH SOKAK 1,40.77009085,29.38736914,0,,0,
30316,EMRAH SOKAK,40.77017418,29.38748896,0,,0,
30326,OSMAN HAMDİBEY İLKOKULU 1,40.77314,29.385244,0,,0,
30327,DAMAR SOKAK,40.774475,29.383652,0,,0,
30329,AKÇAKOCA SOKAK 1,40.77550223,29.38365734,0,,0,
12099,TÜRGEV YÜKSEK ÖĞRETİM KIZ ÖĞRENCİ YURDU,40.7994268,29.9301595,0,,0,
10421,SERİM SOKAK 1,40.6913763,29.9196609,0,,0,
10477,MECİDİYE İSTİKLAL,40.8677141,30.1693748,0,,0,
81167,KARAÇAY SOKAK,40.7838434,29.9279965,0,,0,
10411,KUŞBURNU SOKAK,40.69796311,29.96045536,0,,0,
10534,NURİPAŞA CADDESİ 1,40.7050897,29.9857029,0,,0,
10413,BAHÇECİK KÜLTÜR MERKEZİ 1,40.674587,29.910954,0,,0,
10697,ORTABURUN MERKEZ,40.790493,30.200466,0,,0,
10416,YENİKÖY SAPAĞI 1,40.69974074,29.90463285,0,,0,
10910,TATLIKUYU KAPALI PAZAR 1,40.79070168,29.44207728,0,,0,
10914,DİLİSKELESİ DEPOLAMA ALANI,40.773724,29.520731,0,,0,
10918,SOMA MADEN ŞEHİTLERİ CADDESİ,40.79859,29.403034,0,,0,
10919,DURMUŞ SOKAK 1,40.78257633,29.37317401,0,,0,
20145,AKSE PARKI,40.83620303,29.40171874,0,,0,
20147,AKSE MERKEZ 1,40.83426,29.401104,0,,0,
20148,AKSE MERKEZ,40.83436169,29.40077522,0,,0,
20151,ABDURRAHMAN KORHAN CADDESİ,40.828266,29.3719153,0,,0,
20153,MEHMET AKİF ERSOY CADDESİ 1,40.82879888,29.37888478,0,,0,
20155,ÇAYIROVA BELEDİYESİ,40.82847175,29.38023145,0,,0,
60639,4439. SOKAK,40.873683,29.4757035,0,,0,
30081,DARICA MERKEZ 1,40.7598784,29.3862908,0,,0,
60681,KENTÖNÜ,40.822763,29.353048,0,,0,
70016,KARACAOĞLAN CADDESİ,40.697914,29.855404,0,,0,
20167,ATATÜRK ORTAOKULU 2,40.83809298,29.38381174,0,,0,
70055,YAZLIK MUSA HOCA SOKAK,40.6937584,29.8708203,0,,0,
20172,YUNUS ERGÜZ İLKOKULU,40.8357846,29.3799156,0,,0,
30075,İLKE SİTESİ 1,40.76338,29.390905,0,,0,
30076,İLKE SİTESİ,40.76332022,29.39103019,0,,0,
30078,CUMHURIYET MEYDANI,40.7624324,29.38934928,0,,0,
96679,KARANİ SOKAK,40.6999294,30.1335105,0,,0,
30085,DARICA ZİRAAT BANKASI,40.75897292,29.38413257,0,,0,
30087,DARICA KOMEK,40.75793639,29.381053,0,,0,
30088,DARICA KOMEK,40.75825168,29.38171177,0,,0,
30092,KALE PARK,40.75748087,29.38452294,0,,0,
30095,BAYRAKTEPE SEVGİ PARKI,40.75516636,29.387245,0,,0,
30182,İLBEYİ SOKAK,40.7932478,29.36322987,0,,0,
30183,İLBEYİ SOKAK 1,40.79331234,29.36332481,0,,0,
30186,AHMET RASİM CADDESİ 1,40.79242451,29.36737798,0,,0,
30187,AHMET RASİM CADDESİ,40.792507,29.367407,0,,0,
30199,SOYALAN SOKAK,40.79482456,29.37584671,0,,0,
30200,SOYALAN SOKAK 1,40.79481,29.37604,0,,0,
11251,ARITMA YOLU CADDESİ,40.714546,29.980469,0,,0,
11255,347. SOKAK,40.8327032,29.3718203,0,,0,
70001,KARAKÖPRÜ ATATÜRK BULVARI,40.7056786,29.8605689,0,,0,
90084,SUCU ALİ SAPAĞI 1,40.985442,30.108617,0,,0,
11397,MERSİNCİK MAHALLESİ KARDELEN SİTESİ 1,40.773526,29.849408,0,,0,
10963,AKŞEMSETTİN CAMİ,40.78019236,29.41997561,0,,0,
10964,HUKUKÇULAR SİTESİ,40.7750803,29.52179305,0,,0,
10977,TEZLER SOKAK 1,40.76502,29.832624,0,,0,
10981,TERZİBAYIRI MUHTARLIĞI,40.769978,29.931725,0,,0,
10982,SEYİD CADDESİ,40.73804871,29.96357999,0,,0,
10986,DOĞANTEPE VATAN CADDESİ,40.70647582,30.00308007,0,,0,
10987,HALİDE EDİP ADIVAR,40.792126,29.965141,0,,0,
10988,HALİDE EDİP ADIVAR 1,40.792454,29.965672,0,,0,
10989,İZNİK CADDESİ,40.671703,29.917873,0,,0,
10768,AVNİ KALKAVAN STADI 1,40.761797,29.891711,0,,0,
40375,EMEL SOKAK 3,40.6972857,29.8915909,0,,0,
11001,OTOGAR,40.776242,29.97576606,0,,0,
11003,YENİŞEHİR,40.76771607,29.9667132,0,,0,
11005,DOĞU KIŞLA,40.766423,29.951108,0,,0,
11006,MİLLİ İRADE MEYDANI,40.76546385,29.94030321,0,,0,
30099,BAHÇELİEVLER,40.75598015,29.38762937,0,,0,
30101,BAYIR SOKAK,40.758106,29.386366,0,,0,
60719,560/1. SOKAK,40.7939131,29.3946148,0,,0,
30112,ŞİŞE CAM YOLU 1,40.8051466,29.36759752,0,,0,
60858,2746. SOKAK,40.82728,29.4690426,0,,0,
30115,MİTHATPAŞA CADDESİ 1,40.80136267,29.36760665,0,,0,
30121,CENGAVER SOKAK,40.79752,29.36815,0,,0,
30122,CENGAVER SOKAK 1,40.7976354,29.36836834,0,,0,
30125,DENİZ YILDIZLARI ORTAOKULU 2,40.79514082,29.36859301,0,,0,
30126,DENİZ YILDIZLARI ORTAOKULU 3,40.795498,29.368305,0,,0,
30127,ERCİVAN SOKAK 1,40.79357776,29.36833696,0,,0,
30128,ERCIVAN SOKAK,40.79344049,29.36807201,0,,0,
30129,HAKKANİYET SOKAK 1,40.79221955,29.36761879,0,,0,
30136,MUKADDER SOKAK 1,40.78769189,29.36078966,0,,0,
30137,MUKADDER SOKAK 2,40.787594,29.360815,0,,0,
30138,ESKİ PTT,40.7868895,29.35752172,0,,0,
30139,ESKİ PTT 1,40.78690936,29.35786829,0,,0,
30140,DÜMEN SOKAK 1,40.78639681,29.35570415,0,,0,
30141,DÜMEN SOKAK,40.78651105,29.35576585,0,,0,
30142,FARUK YALÇIN CADDESİ,40.786137,29.353613,0,,0,
30143,FARUK YALÇIN CADDESİ 1,40.786217,29.35314,0,,0,
30146,EMEKLİ SANDIĞI,40.7860029,29.35003299,0,,0,
30147,EMEKLİ SANDIĞI 1,40.7859041,29.34999461,0,,0,
70420,GÖLCÜK PERVANE,40.716846,29.818645,0,,0,
30151,ADA SOKAK 2,40.79496721,29.35584752,0,,0,
30152,BAYRAMOĞLU KADINLAR PLAJI 1,40.78415134,29.35002453,0,,0,
30153,BAYRAMOĞLU KADINLAR PLAJI,40.78407491,29.35016331,0,,0,
11007,FUAR,40.76234951,29.93659996,0,,0,
11008,YENİ CUMA,40.76224198,29.93210029,0,,0,
11009,FEVZİYE,40.76216666,29.92566148,0,,0,
11010,TREN GARI,40.7623563,29.91861526,0,,0,
11011,SEKA PARK,40.76133208,29.91089154,0,,0,
10736,KAYNARCA MUHTARLIĞI,40.886177,29.98113,0,,0,
10738,AKMEŞE YENİCE 2,40.88327961,30.24827421,0,,0,
10928,1855/2. SOKAK,40.7799063,29.4368834,0,,0,
10740,MECİDİYE,40.87519,30.150362,0,,0,
60217,2005. SOKAK,40.8021597,29.3940231,0,,0,
10744,SARIGAZİ 1,40.975185,30.257725,0,,0,
10746,ABİŞ SOKAK,40.67535,29.8893,0,,0,
10748,KETENCİLER CEVİZLİK MEVKİİ,40.76634727,30.1368958,0,,0,
10749,HAKKANİYE ORTAOKULU,40.895844,29.982668,0,,0,
10753,SERİNDERE MERKEZ,40.63769,30.006626,0,,0,
10754,LÜTFİYE 4,40.660755,29.762743,0,,0,
20314,YAVUZ SELİM CADDESİ 2,40.8127312,29.3715209,0,,0,
10758,KARTEPE SULTANİYE 1,40.606945,30.092897,0,,0,
11025,AKPINAR TOKİ A 1 BLOK,40.79266,29.867788,0,,0,
40136,HACI ARİF  CADDESİ 1,40.7316813,30.1348662,0,,0,
30415,BARBAROS İLKOKULU,40.788919,29.389883,0,,0,
10763,KURTDERE İSLAMKÖY SAPAĞI,40.79067,30.17283,0,,0,
10765,SERVETİYE MERKEZ,40.626595,29.93759,0,,0,
10766,SELİMİYE KÖYÜ 2,40.67683,29.80532,0,,0,
10767,SOFULAR 3,40.641018,29.710081,0,,0,
10769,OLUKLU MEZARLIK ALTI,40.675705,29.58009,0,,0,
10878,HAYRİ MACAR CADDESİ,40.778293,29.43304921,0,,0,
20179,336. SOKAK 1,40.8362044,29.3749973,0,,0,
30154,KEVSER SOKAK 1,40.782608,29.35064,0,,0,
30155,ADA SOKAK 1,40.79469054,29.35580891,0,,0,
30156,BAYRAMOĞLU HALK PLAJI,40.78031268,29.35145041,0,,0,
30157,BAYRAMOĞLU HALK PLAJI 1,40.78031824,29.35156609,0,,0,
30158,ENGİNSU SOKAK 1,40.77801325,29.35239913,0,,0,
30159,ENGİNSU SOKAK,40.77795839,29.35254961,0,,0,
30160,CERRAH SOKAK,40.7769,29.353024,0,,0,
20325,DİLOVASI KAYMAKAMLIK,40.7957151,29.55181429,0,,0,
41087,ŞEHİT TURGUT ÇİÇEK CADDESİ 1,40.75641,30.023577,0,,0,
60569,ATATÜRK BULVARI 3,40.8376958,29.4447433,0,,0,
10887,1802. SOKAK,40.7916068,29.4514545,0,,0,
30022,AYAZMA SOKAK 1,40.77404535,29.41070722,0,,0,
30023,AYAZMA SOKAK,40.77393351,29.41073289,0,,0,
98153,KİRAZLIYALI MUHTARLIĞI 1,40.7779342,29.7006834,0,,0,
10179,20. ADA,40.6983437,29.952379,0,,0,
30028,FARABİ DEVLET HASTANESİ ACİL GİRİŞİ 1,40.77148242,29.40429457,0,,0,
30032,YEŞİL DARICA SİTESİ 1,40.77045785,29.40030443,0,,0,
30033,YEŞİL DARICA SİTESİ,40.77035349,29.40041469,0,,0,
30034,NAMZET SOKAK 1,40.7698061,29.39869906,0,,0,
30040,ALİYE SOKAK,40.77095932,29.40099026,0,,0,
30041,ZÜMER SOKAK,40.77425,29.399353,0,,0,
30042,MERCAN SOKAK,40.77248936,29.39947182,0,,0,
30043,MERCAN SOKAK 1,40.77257,29.399723,0,,0,
30044,HASBAHÇE ÇINAR PARKI,40.77400113,29.40142558,0,,0,
30045,HASBAHÇE ÇINAR PARKI 1,40.77404357,29.40123904,0,,0,
30048,ORUÇ REİS CADDESİ,40.77567048,29.40319179,0,,0,
30049,ORUÇ REİS CADDESİ 1,40.775597,29.40292,0,,0,
90183,GEBEŞLER PAŞAOĞLU MEVKİİ,41.008597,29.99371,0,,0,
10886,HUKUKÇULAR SİTESİ 1,40.77515657,29.52198687,0,,0,
90217,ÇERKEŞLİ CAMİ,40.907531,30.127587,0,,0,
90248,DÖNGELLİ CAMİ,41.002415,30.166403,0,,0,
10891,SAYGIN CADDESİ,40.7787629,29.52062062,0,,0,
94063,DEREKÖY AİLE SAĞLIĞI MERKEZİ,40.6807784,29.555978,0,,0,
10896,BAHAR CADDESİ 1,40.8067,29.438677,0,,0,
10897,SOMA MADEN ŞEHİTLERİ CADDESİ 1,40.79832959,29.40305163,0,,0,
10898,YEŞİLIRMAK CADDESİ,40.783195,29.529509,0,,0,
98359,İLİMTEPE 12. ADA 1,40.8041125,29.7590816,0,,0,
81159,BUCAK SOKAK,40.795509,29.958365,0,,0,
98080,İLİMTEPE 14. ADA 2,40.8029254,29.7604863,0,,0,
90297,BOZBURUN MERKEZ MEVKİİ,41.0190176,30.221495,0,,0,
11074,RÜYA SOKAK,40.703087,29.954603,0,,0,
11115,EKİN SOKAK 1,40.9085721,30.2223677,0,,0,
80869,BATI TERMİNALİ ÇIKIŞ,40.763187,29.912706,0,,0,
11393,MERSİNCİK PARKI 1,40.7710862,29.8561406,0,,0,
90134,BAĞIRGANLI 2,41.131863,30.014714,0,,0,
41787,CEMRE SOKAK 3,40.775593,29.945362,0,,0,
10123,HAVUZLU BAHÇE,40.7016264,29.9423944,0,,0,
40306,ÖYKÜ SOKAK 1,40.779212,29.809924,0,,0,
70360,NÜZHETİYE ÜÇYOL,40.6363347,29.8648955,0,,0,
42200,DERE PAZARI SOKAK,40.7013553,29.9321781,0,,0,
60024,TERMİNAL KAVŞAĞI,40.7969581,29.4607771,0,,0,
41902,ÖZ KAHRAMAN SOKAK,40.769609,29.933786,0,,0,
42158,ÖZKAHRAMAN SOKAK 1,40.76951,29.933699,0,,0,
80932,ŞEREF MEYDANI 1,40.774498,29.936766,0,,0,
96089,İBRİKDERE DÖRTYOL 1,40.738026,30.117434,0,,0,
94208,KIZDERBENT MERKEZ,40.551947,29.518403,0,,0,
90476,KIRKARMUT YAĞCILAR CAMİ 1,40.98011,30.135717,0,,0,
94206,KIZDERBET İLKOKULU 1,40.556185,29.514209,0,,0,
96390,KESTANELİK ÜÇYOL 1,40.68963766,30.0714406,0,,0,
11294,HAYRİYE CAMİ 1,40.6348567,29.5737261,0,,0,
96393,SUADİYE BARBAROS İLKOKULU,40.69290673,30.06185213,0,,0,
80142,ÇAYIR SOKAK 2,40.7669154,29.8962321,0,,0,
96397,ARSLANBEY ÜÇYOL 1,40.69340791,30.04912791,0,,0,
80163,METEOROLOJİ GÖZLEM YERİ 1,40.766562,29.917704,0,,0,
80134,ŞİRİNTEPE SAHA 1,40.76016365,29.86563755,0,,0,
80165,TURGUT CAMİ,40.7705072,29.9167599,0,,0,
80137,TUNÇ SOKAK,40.7649444,29.89295842,0,,0,
20262,ÇAĞRI SOKAK 1,40.8458198,29.3804455,0,,0,
94232,KARAPINAR CAMİ,40.6662467,29.6111152,0,,0,
80538,KARAABDÜLBAKİ MEYDAN 1,40.796028,30.154911,0,,0,
70407,NÜZHETİYE 2,40.643114,29.8678,0,,0,
70547,NÜZHETİYE 3,40.643112,29.867852,0,,0,
40262,KAŞIKÇI KAYALAR MEVKİİ,40.8717865,29.8662851,0,,0,
40021,ENGİN CADDESİ 3,40.7706561,29.826469,0,,0,
80922,SOLAKLAR İLKOKULU 1,40.79522,30.0417,0,,0,
60730,ANİBAL CADDESİ,40.7933874,29.4454534,0,,0,
10215,HACI MAHMUT AĞA,40.7232801,29.9913907,0,,0,
80964,HACI ARİF CADDESİ,40.767483,29.908178,0,,0,
90272,KAYMAZ KÜÇÜK HASANLI SAPAĞI 1,40.930704,30.25768,0,,0,
90499,KAYMAZ KÜÇÜK HASANLI SAPAĞI,40.930717,30.257658,0,,0,
94130,KARAMÜRSEL DEVLET HASTANESİ,40.684242,29.589119,0,,0,
96545,GÖKÇEN SOKAK 2,40.748635,30.066395,0,,0,
11414,HARMAN SOKAK 1,40.845711,29.5535112,0,,0,
80318,ŞEREF MEYDANI,40.774478,29.936843,0,,0,
40310,VEHBİ DEMİREL SOKAK,40.7719513,29.9034053,0,,0,
40277,YENİKENT NEŞE SOKAK,40.7787377,29.8130699,0,,0,
81223,BAYRAKTAR SOKAK,40.7692385,29.9035257,0,,0,
80143,SERDAR BAYIRI 4,40.76868,29.899395,0,,0,
40318,VEHBİ DEMİREL SOKAK 2,40.7710543,29.9044557,0,,0,
41040,VALİ İHSAN DEDE İLKOKULU 1,40.744888,29.961584,0,,0,
40350,AVLUBURUN AİLE SAĞLIĞI MERKEZİ,40.7715687,30.1996023,0,,0,
40102,NİLGÜN SOKAK,40.754047,29.828789,0,,0,
30067,1551. SOKAK,40.7814184,29.411044,0,,0,
96542,ALTUN SOKAK,40.7462374,30.0604867,0,,0,
80150,AĞAKÖY MERKEZ 1,40.77996529,29.89824614,0,,0,
80151,ARIZLI YOLU,40.79670276,29.90789114,0,,0,
96398,ARSLANBEY DEĞİRMEN,40.691957,30.043602,0,,0,
94005,EREĞLİ MERKEZ,40.70106236,29.66218614,0,,0,
94006,EREĞLİ MERKEZ 1,40.70084664,29.66228456,0,,0,
70367,GÖLCÜK HALK EĞİTİM MERKEZİ 1,40.71522,29.83962,0,,0,
60038,KİRAZPINAR İLKOKULU,40.818405,29.462463,0,,0,
94012,KARAMÜRSEL SANAYİ,40.694195,29.627459,0,,0,
10575,PINARTAŞ SOKAK,40.7116383,29.9342427,0,,0,
94014,ALINTERİ SOKAK,40.69437505,29.64764617,0,,0,
10596,HERGELECİ İBRAHİM SPOR SALONU,40.7277881,30.0362059,0,,0,
96289,GAZOZ 1,40.752849,30.028458,0,,0,
98199,KIŞLADÜZÜ MERDİVEN 1,40.78458206,29.62627555,0,,0,
98200,KIŞLADÜZÜ MERDİVEN,40.7847352,29.62636918,0,,0,
98201,KIŞLADÜZÜ MUHTARLIĞI 1,40.78221246,29.6307151,0,,0,
98205,KIŞLADÜZÜ KAHVELER 1,40.78134892,29.63424748,0,,0,
98206,KIŞLADÜZÜ KAHVELER,40.781464,29.634306,0,,0,
98207,KIŞLADÜZÜ İLKOKULU 1,40.782223,29.635866,0,,0,
20241,KAMER SOKAK 3,40.8527026,29.3992781,0,,0,
11064,HEREKE UZUNPINAR İLKOKULU,40.8123065,29.6601922,0,,0,
60189,MEVLANA CAMİ 1,40.8071483,29.3877545,0,,0,
96725,SARIMEŞE OTOBAN KÖPRÜSÜ,40.735704,30.0472627,0,,0,
80379,GÜNEY TERMİNALİ,40.740681,29.941668,0,,0,
80157,BORA SOKAK 1,40.7657945,29.8560922,0,,0,
90524,KIRLANGIÇ SOKAK 2,40.786369,29.9376404,0,,0,
96211,MEVLANA SOKAK,40.741372,30.014017,0,,0,
96213,ZEBRA SOKAK,40.741382,30.011224,0,,0,
99011,ESENYALI,40.855804,29.2912942,0,,0,
98219,17 AĞUSTOS KALICI KONUTLAR 1,40.79196,29.642828,0,,0,
98220,17 AĞUSTOS KALICI KONUTLAR,40.79207462,29.64279407,0,,0,
94117,100. YIL 1,40.6896154,29.6017869,0,,0,
60827,1001. SOKAK,40.8086989,29.4406247,0,,0,
98233,ORTANCA SOKAK,40.79588,29.64597,0,,0,
80224,BAYINDIRLIK İŞ MERKEZİ 3,40.8005823,29.9522078,0,,0,
70352,GAZİ OSMAN PAŞA CADDESİ,40.713856,29.808187,0,,0,
98244,ÖĞRETMEN SOKAK,40.803734,29.646336,0,,0,
98248,YOKUŞYOLU SOKAK,40.80655,29.651443,0,,0,
98249,BARIŞÇI SOKAK,40.80647742,29.65160217,0,,0,
98250,VADİLER  SOKAK,40.80649251,29.65544688,0,,0,
98252,CİHANGİR SOKAK,40.78384336,29.62931104,0,,0,
98254,KOOPERATİFLER CADDESİ 2,40.7848843,29.62710546,0,,0,
98255,KOOPERATİFLER CADDESİ 1,40.78501151,29.62711704,0,,0,
98256,KOOPERATİFLER CADDESİ 4,40.78601,29.625994,0,,0,
30227,KETENCİLER SOKAK,40.7800452,29.3752254,0,,0,
10343,DOĞANTEPE CAMİ 1,40.699589,29.997724,0,,0,
50103,TAVŞANCIL TESİSLER D 100,40.7748597,29.5497079,0,,0,
96670,MAŞUKİYE KURS MERKEZİ,40.701756,30.13977,0,,0,
96742,AVLUBURUN MUHTARLIĞI 1,40.772366,30.201347,0,,0,
70480,DÜZAĞAÇ PAZAR YERİ 1,40.7001189,29.8198233,0,,0,
30245,BAYRAMOĞLU MAHALLE MUHTARLIĞI,40.7879673,29.3643726,0,,0,
41483,CUMHURİYET MAHALLE MUHTARLIĞI,40.8147753,29.3842488,0,,0,
80238,TÜPRAŞ SİTESİ 1,40.768544,29.909298,0,,0,
80812,BAĞLICA 3,40.9093332,30.1960211,0,,0,
98259,KOOPERATİFLER CADDESİ 5,40.78708226,29.62477261,0,,0,
80065,SEKBANLI ÇIKIŞ,40.8174914,29.9436945,0,,0,
98263,MEŞE SOKAK 1,40.79024573,29.61812276,0,,0,
98264,MEŞE SOKAK,40.79047627,29.61806238,0,,0,
60043,EMLAK KONUT 5,40.8262287,29.4764159,0,,0,
80664,BAYINDIRLIK 5. ADA 1,40.802021,29.9587394,0,,0,
11299,TURGUT ÇOCUK BAHÇESİ,40.7758706,29.9205383,0,,0,
80645,ŞEHİT ÖZCAN KAN FENLİSESİ 4,40.802984,29.953125,0,,0,
98283,ALT GEÇİT 2,40.77087409,29.76331229,0,,0,
98285,KÖRFEZ ÜST GEÇİT,40.77257926,29.75836404,0,,0,
98286,HIZIR REİS CADDESİ 1,40.77338698,29.75049171,0,,0,
98287,HİLAL SİTESİ,40.77319216,29.7524219,0,,0,
11331,338. SOKAK,40.70745,29.817337,0,,0,
98290,YARIMCA ORTAOKULU,40.77456904,29.73774792,0,,0,
11395,ÇERMİK SOKAK,40.769008,29.8503738,0,,0,
98296,BELEN KÖYÜ,40.81461966,29.75366713,0,,0,
98300,SİPAHİLER 1,40.85990443,29.78887618,0,,0,
30027,DARICA AĞIZ VE DİŞ SAĞLIĞI MERKEZİ,40.7726605,29.407849,0,,0,
98304,HİMMETLİ ORUÇLAR,40.87463844,29.83273029,0,,0,
98308,HİMMETLİ MERKEZ,40.89898186,29.83210603,0,,0,
11076,DELİVELİ SAPAĞI 1,40.973542,30.004622,0,,0,
11158,KAŞIKÇI FAKILAR SAPAĞI,40.8718927,29.8664322,0,,0,
80307,MUHAMMER AKSOY İLKOKULU,40.7800904,29.9337744,0,,0,
81013,SEPETCİ SAPAĞI 3,40.79938,29.983053,0,,0,
96665,KESTANELİK ÜÇYOL 2,40.689561,30.071316,0,,0,
10579,OSMAN ŞENOL CADDESİ 1,40.7095004,29.8705741,0,,0,
90760,MESKEN SOKAK 2,40.8098632,29.6514842,0,,0,
94190,OLUKLU MERKEZ 1,40.666386,29.576302,0,,0,
70066,GÖLCÜK İLÇE EMNİYET MÜDÜRLÜĞÜ 1,40.706287,29.845196,0,,0,
80737,BESTE SOKAK 1,40.768006,29.858701,0,,0,
96238,İREM SOKAK,40.7342674,30.0139165,0,,0,
81195,ORHANİYE MERKEZ MEVKİİ,40.8606299,30.0697408,0,,0,
41464,ADALET SOKAK,40.7607429,29.8806068,0,,0,
80666,BAYINDIRLIK 2. ADA,40.8007115,29.9555553,0,,0,
98018,TUĞRUL CADDESİ 3,40.7591522,29.78582114,0,,0,
41399,TAN SOKAK,40.755306,29.956323,0,,0,
99025,FARABİ CADDESİ 1,40.781648,29.5426305,0,,0,
98033,KÖRFEZ YANYOL 1,40.75913713,29.79325694,0,,0,
98336,GÜVERCİN SOKAK 1,40.754257,29.781107,0,,0,
98339,ORUÇ REİS ANADOLU LİSESİ 1,40.75321645,29.78112576,0,,0,
41713,DİLOVASI DİCLE CADDESİ,40.7782999,29.5391724,0,,0,
10439,YENİKÖY ATAKENT 8/1,40.706934,29.887835,0,,0,
41377,FINDIK SOKAK 1,40.7889659,29.5681939,0,,0,
80996,TÜRK PİRELLİ ORTAOKULU 1,40.7604079,29.951245,0,,0,
94015,KARABAŞ SOKAK 1,40.6930663,29.6479755,0,,0,
81005,OKŞAN SOKAK 1,40.7795463,29.9652594,0,,0,
81194,NAMIK KEMAL CADDESİ 2,40.76919,29.910604,0,,0,
80486,ESKİOGLU SOKAK,40.7897354,30.0022037,0,,0,
80840,ÜÇGAZİ YOLU,40.857447,29.966524,0,,0,
81055,ÜÇGAZİ YOLU 1,40.857534,29.966603,0,,0,
90046,SÜLLÜ CADDESİ,41.063473,30.161558,0,,0,
11136,FRANSIZ KARDEŞLİK İLKOKULU,40.720837,30.122996,0,,0,
10602,HEREKE VAPUR İSKELESİ,40.7827462,29.6153236,0,,0,
70028,GÖLCÜK TAŞOCAKLARI 3,40.690758,29.86447,0,,0,
10237,SELAHATTİN EYYUBİ CADDESİ 2,40.7145898,29.9379909,0,,0,
98346,ŞİNASİ KUŞ CADDESİ 1,40.7770049,29.71605378,0,,0,
98038,KÖRFEZ ZİRAAT ODASI,40.7632289,29.78229438,0,,0,
70477,SARAYLI CADDESİ,40.702767,29.7952834,0,,0,
80311,DEVRAN CADDESİ 1,40.778903,29.930376,0,,0,
80574,İZMİT ATILIM ANADOLU LİSESİ 1,40.7635369,29.9738803,0,,0,
30421,1626. SOKAK,40.7849248,29.3935913,0,,0,
98051,HAMİT KAPLAN CADDESİ 2,40.76497899,29.80024195,0,,0,
98052,ESENTEPE MUHTARLIĞI,40.76591378,29.79807987,0,,0,
42109,BOSTAN SOKAK 1,40.769731,29.818743,0,,0,
98127,KOCAELİ ÜNİVERSİTESİ YABANCI DİLLER YÜKSEK OKULU KÖRFEZ KAMPÜSÜ 2,40.7763412,29.7344414,0,,0,
30413,1659/1. SOKAK,40.788826,29.387913,0,,0,
70401,MAMURİYE 1,40.639875,29.836407,0,,0,
98355,İLİMTEPE İLKOKULU SAPAĞI 1,40.80341826,29.76675862,0,,0,
98358,İLİMTEPE 2. ETAP 2,40.80228811,29.75837243,0,,0,
98360,İLİMTEPE ÇİFTLİK 1,40.8101919,29.75201986,0,,0,
98362,İLİMTEPE TRAFO,40.810642,29.74773,0,,0,
98364,İLİMTEPE 17 AĞUSTOS İLKOKULU,40.80850231,29.74580639,0,,0,
98365,KÖRFEZ TREN İSTASYONU 1,40.77314248,29.73054819,0,,0,
11461,HACIŞEYH SAPAĞI 1,40.995207,30.022806,0,,0,
70577,AKYÜZLER CAMİ 1,40.708668,29.790186,0,,0,
98056,KÖRFEZ ATATÜRK ORTAOKULU,40.76714499,29.79045109,0,,0,
11297,BEYCE SAPAĞI 1,40.991222,30.063532,0,,0,
94230,KARAPINAR TEPE MEVKİİ,40.6657413,29.6182993,0,,0,
96022,HAREM SOKAK,40.7232614,30.0086228,0,,0,
96250,MEVSİM SOKAK 1,40.72975,30.019776,0,,0,
96620,MEVSİM SOKAK,40.729867,30.019817,0,,0,
98002,ÜSTÜNER SOKAK 1,40.7559798,29.795996,0,,0,
94216,İNEBEYLİ 1,40.643598,29.5472911,0,,0,
60040,EMLAK KONUT 4,40.8281189,29.4790245,0,,0,
80841,KAYNARCA MERKEZ,40.884525,29.978804,0,,0,
94113,RAUF DENKTAŞ BULVARI 1,40.6898883,29.6079772,0,,0,
94108,SARIKUM CADDESİ,40.6910392,29.6194777,0,,0,
94080,İNEBEYLİ TAŞAĞIL,40.64297,29.516397,0,,0,
94048,PLAJ YOLU CADDESİ 2,40.695924,29.621769,0,,0,
20227,MESCİD-İ AKSA CAMİ,40.829559,29.3781423,2,,0,
98062,ÇAMLITEPE MERKEZ 1,40.77477943,29.7756068,0,,0,
41103,TOPBAŞ SOKAK 1,40.7319747,30.0159246,0,,0,
81340,685. SOKAK 1,40.6983568,29.8210934,0,,0,
81341,HURİPAŞA CADDESİ,40.7076941,29.9827052,0,,0,
81342,HURİPAŞA CADDESİ 1,40.7076301,29.9827276,0,,0,
98372,BAĞDAT CADDESİ 2,40.77640728,29.73173649,0,,0,
98373,BAĞDAT CADDESİ 1,40.77579712,29.74484232,0,,0,
70146,AK SOKAK 1,40.711638,29.786597,0,,0,
98375,HAMİT KAPLAN CADDESİ 1,40.76482855,29.80010727,0,,0,
98376,ABDULHAMİD HAN CADDESİ 2,40.75895157,29.79763681,0,,0,
98378,ÇİMENLİ SOKAK,40.76577555,29.79799502,0,,0,
98274,SERAMİK 1,40.766833,29.759164,0,,0,
20323,FIRIN SOKAK,40.7549813,29.3896091,0,,0,
60720,GEPOSB 5. CADDE,40.8370689,29.4475627,0,,0,
94240,BALABAN MEVKİ,40.681508,29.685618,0,,0,
10883,SAKALLIOĞLU SAPAĞI,41.1285497,30.314646,0,,0,
98077,İLİMTEPE İLKOKULU SAPAĞI,40.803032,29.766932,0,,0,
11448,USTA SOKAK,40.7623843,29.808087,0,,0,
20053,AKSE MEZARLIĞI,40.8285758,29.4003712,0,,0,
98084,İLİMTEPE ÇİFTLİK,40.81009659,29.7519257,0,,0,
